QLD, Death rates (cohort 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1892-1894        0                    .               .               .
1892-1894      1-4                    .               .               .
1892-1894      5-9                    .               .               .
1892-1894     10-14                   .               .               .
1892-1894     15-19                   .               .               .
1892-1894     20-24                   .               .               .
1892-1894     25-29                   .               .               .
1892-1894     30-34                   .               .               .
1892-1894     35-39                   .               .               .
1892-1894     40-44                   .               .               .
1892-1894     45-49                   .               .               .
1892-1894     50-54                   .               .               .
1892-1894     55-59                   .               .               .
1892-1894     60-64                   .               .               .
1892-1894     65-69                   .               .               .
1892-1894     70-74                   .               .               .
1892-1894     75-79                   .               .               .
1892-1894     80-84            0.089774        0.128212        0.103935
1892-1894     85-89            0.127636        0.178740        0.143917
1892-1894     90-94            0.191705        0.263557        0.209997
1892-1894     95-99            0.299751        0.386178        0.316097
1892-1894    100-104           0.442178        0.612535        0.462289
1892-1894    105-109           0.769240        3.000000        0.785237
1892-1894    110+                    .              .              .
1895-1899        0                    .               .               .
1895-1899      1-4                    .               .               .
1895-1899      5-9                    .               .               .
1895-1899     10-14                   .               .               .
1895-1899     15-19                   .               .               .
1895-1899     20-24                   .               .               .
1895-1899     25-29                   .               .               .
1895-1899     30-34                   .               .               .
1895-1899     35-39                   .               .               .
1895-1899     40-44                   .               .               .
1895-1899     45-49                   .               .               .
1895-1899     50-54                   .               .               .
1895-1899     55-59                   .               .               .
1895-1899     60-64                   .               .               .
1895-1899     65-69                   .               .               .
1895-1899     70-74                   .               .               .
1895-1899     75-79            0.051818        0.086230        0.065833
1895-1899     80-84            0.078437        0.116499        0.091951
1895-1899     85-89            0.125241        0.174319        0.140373
1895-1899     90-94            0.189931        0.265480        0.208563
1895-1899     95-99            0.297983        0.358825        0.309053
1895-1899    100-104           0.464977        0.563595        0.478142
1895-1899    105-109           0.811075        2.204082        0.846353
1895-1899    110+                    .              .              .
1900-1904        0                    .               .               .
1900-1904      1-4                    .               .               .
1900-1904      5-9                    .               .               .
1900-1904     10-14                   .               .               .
1900-1904     15-19                   .               .               .
1900-1904     20-24                   .               .               .
1900-1904     25-29                   .               .               .
1900-1904     30-34                   .               .               .
1900-1904     35-39                   .               .               .
1900-1904     40-44                   .               .               .
1900-1904     45-49                   .               .               .
1900-1904     50-54                   .               .               .
1900-1904     55-59                   .               .               .
1900-1904     60-64                   .               .               .
1900-1904     65-69                   .               .               .
1900-1904     70-74            0.030079        0.057461        0.042636
1900-1904     75-79            0.044177        0.078306        0.058571
1900-1904     80-84            0.071489        0.113837        0.087199
1900-1904     85-89            0.116919        0.168082        0.133157
1900-1904     90-94            0.189337        0.238997        0.202572
1900-1904     95-99            0.304722        0.358088        0.316357
1900-1904    100-104           0.459080        0.518001        0.469168
1900-1904    105-109           0.746714        1.465504        0.789638
1900-1904    110+                    .              .              .
1905-1909        0                    .               .               .
1905-1909      1-4                    .               .               .
1905-1909      5-9                    .               .               .
1905-1909     10-14                   .               .               .
